Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
manor-otley-engineered-wood-flooring-18mm-x-190mm-natural-oak-blackline-brushed-matt-lac,Manor Otley Engineered Wood Flooring 18mm x 190mm Natural Oak Blackline Brushed Matt Lac,"<h2>Manor Otley Engineered Wood Flooring 18mm x 190mm Natural Oak Blackline Brushed Matt Lac</h2><p>Discover the <strong>Manor Otley Engineered Wood Flooring 18mm x 190mm Natural Oak Blackline Brushed Matt Lac</strong> from Factory Direct Flooring in a stunning <strong>Oak</strong> finish with a <strong>18mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74087OTL,0,shopify,100,deny,manual,53.98,53.98,TRUE,TRUE,,,Manor Otley Engineered Wood Flooring 18mm x 190mm Natural Oak Blackline Brushed Matt Lac,Manor Otley Engineered Wood Flooring 18mm x 190mm Natural Oak Blackline Brushed Matt Lac | Factory Direct Flooring,Buy Manor Otley Engineered Wood Flooring 18mm x 190mm Natural Oak Blackline Brushed Matt Lac at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
loire-engineered-wood-flooring-15mm-x-190mm-natural-oak-distressed-wax-oil,Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil,"<h2>Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil</h2><p>Discover the <strong>Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil</strong> from Factory Direct Flooring in a stunning <strong>Oak</strong> finish with a <strong>15mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74089LON,0,shopify,100,deny,manual,59.99,59.99,TRUE,TRUE,,,Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil,Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil | Factory Direct Flooring,Buy Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
loire-rich-oak-distressed-wax-oil-15mm-engineered,Loire Rich Oak Distressed Wax Oil 15mm Engineered,"<h2>Loire Rich Oak Distressed Wax Oil 15mm Engineered</h2><p>Discover the <strong>Loire Rich Oak Distressed Wax Oil 15mm Engineered</strong> from Factory Direct Flooring in a stunning <strong>Oak</strong> finish with a <strong>15mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74090LRO,0,shopify,100,deny,manual,59.99,59.99,TRUE,TRUE,,,Loire Rich Oak Distressed Wax Oil 15mm Engineered,Loire Rich Oak Distressed Wax Oil 15mm Engineered | Factory Direct Flooring,Buy Loire Rich Oak Distressed Wax Oil 15mm Engineered at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
loire-engineered-wood-flooring-golden-oak-distressed-wax-oil-15mm-x-190mm,Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm,"<h2>Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm</h2><p>Discover the <strong>Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm</strong> from Factory Direct Flooring in a stunning <strong>Oak</strong> finish with a <strong>15mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74091LGO,0,shopify,100,deny,manual,59.99,59.99,TRUE,TRUE,,,Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm,Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm | Factory Direct Flooring,Buy Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
loire-engineered-wood-flooring-15mm-x-190mm-clear-oak-distressed-wax-oil,Loire Engineered Wood Flooring 15mm x 190mm Clear Oak Distressed Wax Oil,"<h2>Loire Engineered Wood Flooring 15mm x 190mm Clear Oak Distressed Wax Oil</h2><p>Discover the <strong>Loire Engineered Wood Flooring 15mm x 190mm Clear Oak Distressed Wax Oil</strong> from Factory Direct Flooring in a stunning <strong>Oak</strong> finish with a <strong>15mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74092CLO,0,shopify,100,deny,manual,52.64,52.64,TRUE,TRUE,,,Loire Engineered Wood Flooring 15mm x 190mm Clear Oak Distressed Wax Oil,Loire Engineered Wood Flooring 15mm x 190mm Clear Oak Distressed Wax Oil | Factory Direct Flooring,Buy Loire Engineered Wood Flooring 15mm x 190mm Clear Oak Distressed Wax Oil at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
herringbone-parquet-engineered-wood-flooring-18mm-natural-brushed-oiled,Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Oiled,"<h2>Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Oiled</h2><p>Discover the <strong>Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Oiled</strong> from Factory Direct Flooring in a stunning <strong>Natural</strong> finish with a <strong>18mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74093BUL,0,shopify,100,deny,manual,64.79,64.79,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Oiled,Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Oiled | Factory Direct Flooring,Buy Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Oiled at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
herringbone-parquet-engineered-wood-flooring-18mm-natural-brushed-matt-lacquer,Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Matt Lacquer,"<h2>Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Matt Lacquer</h2><p>Discover the <strong>Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Matt Lacquer</strong> from Factory Direct Flooring in a stunning <strong>Natural</strong> finish with a <strong>18mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74094BML,0,shopify,100,deny,manual,64.79,64.79,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Matt Lacquer,Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Matt Lacquer | Factory Direct Flooring,Buy Herringbone Parquet Engineered Wood Flooring 18mm Natural Brushed Matt Lacquer at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
herringbone-parquet-18mm-engineered-wood-flooring-smoke-white-brushed-oiled,Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled,"<h2>Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled</h2><p>Discover the <strong>Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled</strong> from Factory Direct Flooring in a stunning <strong>White</strong> finish with a <strong>18mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74095SWB,0,shopify,100,deny,manual,64.79,64.79,TRUE,TRUE,,,Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled,Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled | Factory Direct Flooring,Buy Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
herringbone-parquet-18mm-natural-blackline-brushed-matt-lacquered-engineered-flooring,Herringbone Parquet 18mm Natural Blackline Brushed Matt Lacquered Engineered Flooring,"<h2>Herringbone Parquet 18mm Natural Blackline Brushed Matt Lacquered Engineered Flooring</h2><p>Discover the <strong>Herringbone Parquet 18mm Natural Blackline Brushed Matt Lacquered Engineered Flooring</strong> from Factory Direct Flooring in a stunning <strong>Black</strong> finish with a <strong>18mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74096NBB,0,shopify,100,deny,manual,64.79,64.79,TRUE,TRUE,,,Herringbone Parquet 18mm Natural Blackline Brushed Matt Lacquered Engineered Flooring,Herringbone Parquet 18mm Natural Blackline Brushed Matt Lacquered Engineered Flooring | Factory Direct Flooring,Buy Herringbone Parquet 18mm Natural Blackline Brushed Matt Lacquered Engineered Flooring at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
herringbone-parquet-engineered-wood-flooring-18mm-deep-brushed-white-oiled,Herringbone Parquet Engineered Wood Flooring 18mm Deep Brushed White Oiled,"<h2>Herringbone Parquet Engineered Wood Flooring 18mm Deep Brushed White Oiled</h2><p>Discover the <strong>Herringbone Parquet Engineered Wood Flooring 18mm Deep Brushed White Oiled</strong> from Factory Direct Flooring in a stunning <strong>White</strong> finish with a <strong>18mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74097DBW,0,shopify,100,deny,manual,64.79,64.79,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 18mm Deep Brushed White Oiled,Herringbone Parquet Engineered Wood Flooring 18mm Deep Brushed White Oiled | Factory Direct Flooring,Buy Herringbone Parquet Engineered Wood Flooring 18mm Deep Brushed White Oiled at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
herringbone-parquet-engineered-wood-flooring-18mm-nude-brushed-matt-lacquered,Herringbone Parquet Engineered Wood Flooring 18mm Nude Brushed Matt Lacquered,"<h2>Herringbone Parquet Engineered Wood Flooring 18mm Nude Brushed Matt Lacquered</h2><p>Discover the <strong>Herringbone Parquet Engineered Wood Flooring 18mm Nude Brushed Matt Lacquered</strong> from Factory Direct Flooring with a <strong>18mm</strong> profile. Engineered wood combines the authentic warmth and beauty of real wood with enhanced structural stability, making it the smart and versatile choice for modern homes. The real wood top layer is completely indistinguishable from solid wood while the multi-layer core provides superior resistance to the effects of temperature and humidity change.</p>
<h3>Key Highlights</h3><ul><li><strong>Real Wood Top Layer</strong> — genuine timber veneer for an authentic natural appearance</li><li><strong>Multi-Layer Stability</strong> — cross-ply core resists warping, cupping and shrinking</li><li><strong>Underfloor Heating Compatible</strong> — engineered to work with both wet and electric UFH</li><li><strong>All-Level Installation</strong> — suitable for ground floor, first floor and basement</li><li><strong>Flexible Fitting</strong> — click float, secret nail or full glue-down options</li><li><strong>Wide Plank Options</strong> — available in a range of widths for a contemporary feel</li></ul>
<h3>Installation</h3><p>Can be floated (click), secret-nailed or fully glued depending on the product and subfloor type. Fully compatible with underfloor heating — floor surface temperature must not exceed 27°C. Suitable over concrete and timber subfloors. Acclimatise for 48 hours before fitting.</p>
<h3>Care &amp; Maintenance</h3><p>Sweep or vacuum regularly. Use a wood floor cleaner with a lightly damp mop for deeper cleaning — never use excessive water. Wipe liquid spills immediately. Avoid harsh chemicals, steam cleaners and abrasive products. Rearrange rugs periodically for even light exposure across the surface.</p>
<h3>Why Factory Direct Flooring?</h3><p>We are one of the UK's most trusted engineered wood specialists. Our buying power means you get the best quality at the lowest price. All products carry a full manufacturer's guarantee. Free samples available — see the quality for yourself before you commit.</p>",Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74098NBL,0,shopify,100,deny,manual,64.79,64.79,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 18mm Nude Brushed Matt Lacquered,Herringbone Parquet Engineered Wood Flooring 18mm Nude Brushed Matt Lacquered | Factory Direct Flooring,Buy Herringbone Parquet Engineered Wood Flooring 18mm Nude Brushed Matt Lacquered at Factory Direct Flooring. Engineered Wood Flooring available at competitive prices. Free UK delivery and expert advice. Order free samples today.,active
