Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
herringbone-solid-wood-flooring-18mm-smoke-brushed-oiled,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00011_video-placeholder_002__6_5.png,2,Herringbone Solid Wood Flooring 18mm Smoke Brushed Oiled,,,
herringbone-solid-wood-flooring-18mm-smoke-brushed-oiled,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00012_herringbone_smoked_b_o_uv_19.jpg,3,Herringbone Solid Wood Flooring 18mm Smoke Brushed Oiled,,,
byland-18mm-x-120mm-solid-wood-flooring-natural-brushed-uv-oiled,Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled,"<h2>Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled</h2><p><strong>Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled</strong> from Factory Direct Flooring in a beautiful <strong>Natural</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Abbey,,Solid Wood,solid-wood,TRUE,Title,Default Title,74115S,0,shopify,100,deny,manual,64.78,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00013_byland_18mm_natural_brushed_uv_oil_solid_wood_flooring_1.jpg,1,Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled,Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled | Factory Direct Flooring,Buy Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
byland-18mm-x-120mm-solid-wood-flooring-natural-brushed-uv-oiled,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00014_byland_18mm_natural_brushed_uv_oil_solid_wood_flooring_10.jpg,2,Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled,,,
byland-18mm-x-120mm-solid-wood-flooring-natural-brushed-uv-oiled,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00015_byland_18mm_natural_brushed_uv_oil_solid_wood_flooring_2.jpg,3,Byland 18mm x 120mm Solid Wood Flooring Natural Brushed Uv Oiled,,,
hinton-18mm-x-120mm-solid-wood-flooring-natural-matt-lacquer,Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer,"<h2>Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer</h2><p><strong>Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer</strong> from Factory Direct Flooring in a beautiful <strong>Natural</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Abbey,,Solid Wood,solid-wood,TRUE,Title,Default Title,74116S,0,shopify,100,deny,manual,64.78,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00016_hinton_18mm_natural_matt_lacquer_solid_wood_flooring_7.jpg,1,Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer,Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer | Factory Direct Flooring,Buy Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
hinton-18mm-x-120mm-solid-wood-flooring-natural-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00017_hinton_18mm_natural_matt_lacquer_solid_wood_flooring_1.jpg,2,Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer,,,
hinton-18mm-x-120mm-solid-wood-flooring-natural-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00018_hinton_18mm_natural_matt_lacquer_solid_wood_flooring_5.jpg,3,Hinton 18mm x 120mm Solid Wood Flooring Natural Matt Lacquer,,,
newminster-18mm-solid-wood-flooring-150mm-natural-oak-matt-lacquer,Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer,"<h2>Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer</h2><p><strong>Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer</strong> from Factory Direct Flooring in a beautiful <strong>Oak</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Abbey,,Solid Wood,solid-wood,TRUE,Title,Default Title,74117S,0,shopify,100,deny,manual,68.15,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00019_newminster_18mm_natural_oak_matt_lacquer_solid_wood_flooring_12_.jpg,1,Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer,Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer | Factory Direct Flooring,Buy Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
newminster-18mm-solid-wood-flooring-150mm-natural-oak-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00020_newminster_18mm_natural_oak_matt_lacquer_solid_wood_flooring_10.jpg,2,Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer,,,
newminster-18mm-solid-wood-flooring-150mm-natural-oak-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00021_video-placeholder_002__45.png,3,Newminster 18mm Solid Wood Flooring 150mm Natural Oak Matt Lacquer,,,
malton-18mm-x-120mm-double-smoked-brushed-matt-lacquer-solid-oak-flooring,Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring,"<h2>Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring</h2><p><strong>Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring</strong> from Factory Direct Flooring in a beautiful <strong>Oak</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Abbey,,Solid Wood,solid-wood,TRUE,Title,Default Title,74118S,0,shopify,100,deny,manual,68.15,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00022_malton_18mm_double_smoked_brushed_matt_lacquer_solid_16.jpg,1,Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring,Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring | Factory Direct Flooring,Buy Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
malton-18mm-x-120mm-double-smoked-brushed-matt-lacquer-solid-oak-flooring,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00023_malton_18mm_double_smoked_brushed_matt_lacquer_solid_13.jpg,2,Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring,,,
malton-18mm-x-120mm-double-smoked-brushed-matt-lacquer-solid-oak-flooring,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00024_malton_18mm_double_smoked_brushed_matt_lacquer_solid_16.jpg,3,Malton 18mm x 120mm Double Smoked Brushed Matt Lacquer Solid Oak Flooring,,,
watton-18mm-x-120mm-solid-oak-flooring-golden-handscraped-matt-lacquer,Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer,"<h2>Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer</h2><p><strong>Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer</strong> from Factory Direct Flooring in a beautiful <strong>Oak</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Abbey,,Solid Wood,solid-wood,TRUE,Title,Default Title,74119S,0,shopify,100,deny,manual,68.15,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00025_watton_18mm_golden_handscraped_matt_lacquer_solid_8.jpg,1,Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer,Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer | Factory Direct Flooring,Buy Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
watton-18mm-x-120mm-solid-oak-flooring-golden-handscraped-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00026_watton_18mm_golden_handscraped_matt_lacquer_solid_8.jpg,2,Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer,,,
watton-18mm-x-120mm-solid-oak-flooring-golden-handscraped-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00027_watton_18mm_golden_handscraped_matt_lacquer_solid_7.jpg,3,Watton 18mm x 120mm Solid Oak Flooring Golden Handscraped Matt Lacquer,,,
cumaru-18mm-solid-wood-flooring-brushed-oiled-oak-150mm-wide,Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide,"<h2>Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide</h2><p><strong>Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide</strong> from Factory Direct Flooring in a beautiful <strong>Oak</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Abbey,,Solid Wood,solid-wood,TRUE,Title,Default Title,74126S,0,shopify,100,deny,manual,68.15,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00028_cumaru_18mm_brushed_oiled_oak_solid_wood_flooring_6.jpg,1,Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide,Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide | Factory Direct Flooring,Buy Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
cumaru-18mm-solid-wood-flooring-brushed-oiled-oak-150mm-wide,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00029_cumaru_18mm_brushed_oiled_oak_solid_wood_flooring_6.jpg,2,Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide,,,
cumaru-18mm-solid-wood-flooring-brushed-oiled-oak-150mm-wide,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00030_video-placeholder_002__13_14.png,3,Cumaru 18mm Solid Wood Flooring Brushed Oiled Oak 150mm Wide,,,
herringbone-solid-wood-flooring-18mm-natural-brushed-matt-lacquer,Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer,"<h2>Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer</h2><p><strong>Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer</strong> from Factory Direct Flooring in a beautiful <strong>Natural</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Herringbone Parquet,,Solid Wood,solid-wood,TRUE,Title,Default Title,74167NML,0,shopify,100,deny,manual,68.15,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00031_74167nml-17.jpg,1,Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer,Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer | Factory Direct Flooring,Buy Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
herringbone-solid-wood-flooring-18mm-natural-brushed-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00032_video-placeholder_002__15_12.png,2,Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer,,,
herringbone-solid-wood-flooring-18mm-natural-brushed-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00033_74167nml-4.jpg,3,Herringbone Solid Wood Flooring 18mm Natural Matt Lacquer,,,
hawthorn-18mm-x-125mm-solid-wood-flooring-natural-matt-lacquer,Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer,"<h2>Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer</h2><p><strong>Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer</strong> from Factory Direct Flooring in a beautiful <strong>Natural</strong> finish with a <strong>18mm</strong> thickness. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Abbey,,Solid Wood,solid-wood,TRUE,Title,Default Title,74175HAW,0,shopify,100,deny,manual,64.78,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00034_18x120-natural_uv_lacquered-14.jpg,1,Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer,Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer | Factory Direct Flooring,Buy Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
hawthorn-18mm-x-125mm-solid-wood-flooring-natural-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00035_18x120-natural_uv_lacquered-5.jpg,2,Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer,,,
hawthorn-18mm-x-125mm-solid-wood-flooring-natural-matt-lacquer,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00036_18x120-natural_uv_lacquered-3.jpg,3,Hawthorn 18mm x 125mm Solid Wood Flooring Natural Matt Lacquer,,,
