Source Site,Product ID,Product URL,Name,Variant,SKU,Category,Tags,Vendor / Brand,Price (GBP),Compare At Price,Stock Status,Inventory Qty,Description,Main Image URL,All Image URLs,Published At
https://hdewcameras.co.uk,15712232440133,https://hdewcameras.co.uk/products/jmgo-n1s-tri-laser-full-hd-home-theatre-projector,JMGO N1S Tri-Laser Full HD Home Theatre Projector,,170160,Portable Projector,"Home Theatre, portable-devices, projectors",JMGO,869.00,,Unknown,,"With the JMG N1S Full HD Home Theatre Projector, e njoy stunning 4K HDR visuals on screens up to 200"" with this mini projector, featuring immersive Dolby audio and 3D support for true theatre-like viewing. ● Portable Design, Powerful Performance: Weighing just 4.4 lbs, it delivers ultra-low 17ms latency, smooth 240Hz refresh rate, MEMC, and HDMI 2.1—ideal for gaming, movies, and travel. ● More Entertainment: Google TV with built-in Netflix gives you instant access to 10,000+ apps, 800+ free channels, hands-free voice control, and wireless casting. ● Vivid RGB Laser Colour: Powered by MALC 2.0 triple RGB laser, enjoy rainbow-free visuals with 110% BT.2020 color, 1100 ISO lumens brightness, and 1.07 billion colours. ● Flexible Gimbal & Smart Setup: 127° rotating gimbal with real-time autofocus, auto keystone, and eye protection ensures clear, safe viewing on any surface. The N1S uses MALC triple laser optics, which combines three colour-intensive laser beams (red, green, blue). This technology produces a native Full HD resolution (1920x1080) with an enormous colour depth of 10 bits and covers over 110% of the BT.2020 colour space. This enables vivid colours, high colour accuracy (ΔE < 1) and more than 1.07 billion colours. A special feature is the integrated gimbal design: the projector can be swivelled 360° horizontally and 135° vertically - simply place it with one hand on any flat surface - table, floor or ceiling. The automatic keystone correction adjusts the image instantly, complemented by functions such as autofocus, for an instantly optimised image. The N1S is pre-installed with Google TV - including Netflix, access to over 10,000 apps and Chromecast built-in. This turns the projector into an all-in-one smart TV solution, without the need for external streaming sticks. The device delivers impressive sound in a compact design: Proven Dolby Audio or DTS, combined with JMGO's Master Sound tuning and dual speakers (5 watts each). With a laser life of up to 30,000 hours and a noise level of less than 26 dB, the N1S is suitable for extended film evenings. Features: Application areas: Home cinema Living room Mobile presentation Triple laser technology (red/green/blue) - native 1080p, 10-bit, 1.07 billion colours Projection technology: DLP Light source: laser Native aspect ratio: 16:9 Image brightness: 850 ISO lumens Projection ratio: 1.2:1 Minimum screen diagonal: 40 inches / 1.016 m Maximum screen diagonal: 200 inches / 5.08 m 1x 3.5 mm audio output, 1x HDMI with ARC, 2x USB-A 2. 0 / network (RJ 45) Connectivity: wireless transmission, Bluetooth 5.1, WLAN 802.11a/b/g/n/ac, Miracast, Google Chromecast Integrated High Dynamic Range (HDR) Integrated speakers (2x 5 watts)",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/JMGO_N1S_Projector_HDEW2.jpg?v=1772089597,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/JMGO_N1S_Projector_HDEW2.jpg?v=1772089597 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/JMGO_N1S_Projector_HDEW1.jpg?v=1772089597 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/JMGO_N1S_Projector_HDEW6.jpg?v=1772089597 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/JMGO_N1S_Projector_HDEW5.jpg?v=1772089597 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/JMGO_N1S_Projector_HDEW4.jpg?v=1772089597 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/JMGO_N1S_Projector_HDEW3.jpg?v=1772089597,2026-02-26T07:11:34+00:00
https://hdewcameras.co.uk,15711954764101,https://hdewcameras.co.uk/products/epson-lifestudio-flex-ef-71-projector,Epson Lifestudio Flex EF-71 Smart Projector,,204691,Portable Projector,projectors,Epson,779.00,,Unknown,,"Bring entertainment to any room and create moments just the way you like. The Lifestudio series combines picture quality, sound and flexibility in a compact format that fits into your daily life. Whether films, series or gaming – everything is ready to start straight away. Sound that impresses Enjoy audio that fills the room and enhances emotions. Built-in Bose technology delivers clear highs, powerful bass and four tailored modes to match every situation. Streaming made simple With integrated Google TV you have direct access to your favourite content. Use voice control for quick searches and enjoy over 400,000 films and series from popular apps – all in one place. Quick setup and flexible use Automatic adjustment ensures a sharp image without effort. Obstacles are detected, the image size adapts, and even wall colours are no problem. With USB-C power supply and Bluetooth speaker mode you are ready anywhere. Features: Bose sound with four modes for cinema, music, dialogue and standard – for a balanced audio experience 3LCD technology with TRIPLE CORE ENGINE for vivid colours and sharp details Integrated Google TV – access streaming services and voice control without extra devices Automatic keystone correction and screen-fit function for a precise image in seconds Obstacle detection and wall colour adjustment for flexible projection in any room Bluetooth speaker mode for high-quality sound without image projection Low latency for smooth gaming performance Compact design for easy transport and use in different environments Adjustable stand with 180° rotation and 90° tilt for mobile projection",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Flex_HDEW1.jpg?v=1772081797,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Flex_HDEW1.jpg?v=1772081797 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Flex_HDEW2.jpg?v=1772081797 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Flex_HDEW4.jpg?v=1772081797 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Flex_HDEW3.jpg?v=1772081797,2026-02-26T04:56:35+00:00
https://hdewcameras.co.uk,15711952568645,https://hdewcameras.co.uk/products/epson-lifestudio-pop-ef-61g-projector,Epson Lifestudio Pop EF-61G Projector,,204670,Portable Projector,projectors,Epson,549.00,,Unknown,,"Enjoy entertainment in a new way, whether in your living room or outside in the garden. This compact projector combines high image quality with rich sound for an intense experience with films, games and streaming. The simple setup makes it easy to start. Smart entertainment anywhere With built-in Google TV, you have direct access to your favourite content. The collaboration with Bose ensures clear and balanced sound, while 3LCD technology creates vivid colours and sharp details. Every moment becomes special. Flexible and practical Place it on a table or on the floor – automatic keystone correction and digital adjustments help you set up the image quickly. Its compact design and low weight make it easy to carry, so you can use it wherever you like. Features: 3LCD technology with Triple Core Engine for bright and colourful projections Full HD resolution for detailed images in films and games Sound by Bose for clear and balanced audio quality Integrated Google TV for direct access to streaming services Automatic keystone correction for easy image adjustment in any position HDR10 and HLG support for dynamic and high-contrast content LED light source with up to 20,000 hours lifespan reduces maintenance Compact size and only 1.6 kg weight for easy portability Projection size from 30 to 150 inches for flexible use indoors and outdoors",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-EF61G_Smart-Projector_HDEW1.jpg?v=1772081437,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-EF61G_Smart-Projector_HDEW1.jpg?v=1772081437 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-EF61G_Smart-Projector_HDEW2.jpg?v=1772081437 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-EF61G_Smart-Projector_HDEW5.jpg?v=1772081437 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-EF61G_Smart-Projector_HDEW4.jpg?v=1772081437 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-EF61G_Smart-Projector_HDEW3.jpg?v=1772081437,2026-02-26T04:50:36+00:00
https://hdewcameras.co.uk,15711949422917,https://hdewcameras.co.uk/products/epson-lifestudio-pop-plus-ef-62n-projector,Epson Lifestudio Pop Plus EF-62N Projector,,226468,Portable Projector,projectors,Epson,799.00,,Unknown,,"A compact device that is suitable for spontaneous movie nights as well as for small presentations. The precise light technology and balanced audio create an atmosphere that quickly adapts to different situations. Thanks to the slim design, you can easily take the device from room to room or outdoors. Clear structure for your viewing experience The picture is shown in fine 4K resolution, making details visible and giving a more intense viewing feeling. The RGB LED light creates a smooth mix of brightness and colour depth, which is useful especially on larger screens. Automatic features like keystone correction help with alignment so you can focus on the content. Technology that fits your daily life With Google TV, you get fast access to many streaming services and can use voice control for several functions. The audio technology by Bose makes voices, music and effects clear, so the sound stays present even in open rooms. Thanks to the smart settings, the device quickly adapts to new places and gives you an uninterrupted viewing experience. Features: Sound by Bose supports clear audio through balanced volume control Bluetooth helps with flexible use of external audio devices 4K Pro UHD gives a detailed picture for a more intense viewing feeling Up to 700 lumens keep the brightness for indoor and outdoor areas Google TV fits your streaming needs with quick access to many services Automatic instant configuration makes alignment easier with automatic corrections Projection sizes up to 150 inches support larger movie or presentation areas Gaming mode improves fast motion for a more comfortable reaction in games",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-Plus_EF-62N_Projector_HDEW2.jpg?v=1772080762,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-Plus_EF-62N_Projector_HDEW2.jpg?v=1772080762 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-Plus_EF-62N_Projector_HDEW4.jpg?v=1772080762 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-Plus_EF-62N_Projector_HDEW1.jpg?v=1772080761 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-Plus_EF-62N_Projector_HDEW3.jpg?v=1772080762 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Epson_Lifestudio_Pop-Plus_EF-62N_Projector_HDEW5.jpg?v=1772080762,2026-02-26T04:40:11+00:00
https://hdewcameras.co.uk,15711942410565,https://hdewcameras.co.uk/products/acer-pd1520us-touch-ultra-short-throw-projector,Acer PD1520Us Touch Ultra Short Throw Projector,,206105,Portable Projector,projectors,Acer,629.00,,Unknown,,"With the PD1520Us from Acer, you get a projector that combines LED technology with ultra-short-throw projection. Projection occurs from a very short distance, allowing large images to be realized even in small spaces. The touch unit transforms the projector into an interactive device that can be operated directly on the table – ideal for presentations and games. Interactive Projection on the Table The integrated touch function uses infrared transmitters and a camera solution to enable direct control on the projection surface. This allows you to control content via the smart menu or use the projector for interactive applications. Projection on the table opens up new possibilities for teaching, meetings, or leisure activities. Smart Streaming and Wireless Connection With access to apps like Netflix and YouTube, you can stream content directly via the projector. The wireless connection allows you to easily pair devices and mirror content. This transforms the projector into a flexible media centre – without any additional hardware. Automatic image adjustment and audio function The autofocus automatically focuses the image as soon as the projector is turned on. The integrated keystone correction ensures a right-angled image, even if the projector isn't perfectly aligned. You can connect your smartphone or tablet via Bluetooth and use the projector as a speaker. Efficient LED technology for long-term use The RGB LED light source ensures high colour fidelity and a long service life. With up to 30,000 hours in Eco mode, the projector remains ready for use for a long time. Its low power consumption and compact design make it particularly mobile and space-saving. Features: Ultra-short throw projection for large images at close range Touch panel for interactive control directly on the table Smart menu with direct access to streaming apps Wireless connection for mirroring content Automatic autofocus for instantly sharp images Vertical and horizontal keystone correction for right-angled projections Bluetooth audio function for use as a speaker RGBLED technology with high colour fidelity Full HD resolution for detailed images Light source lifespan of up to 30,000 hours in Eco mode Integrated speakers for direct sound Throw ratio of 0.26:1 for large images in small spaces",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Acer_PD1520Us_Touch_Short-Throw-Projector_HDEW1.jpg?v=1772079864,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Acer_PD1520Us_Touch_Short-Throw-Projector_HDEW1.jpg?v=1772079864 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Acer_PD1520Us_Touch_Short-Throw-Projector_HDEW2.jpg?v=1772079864,2026-02-26T04:25:28+00:00
https://hdewcameras.co.uk,15711914656069,https://hdewcameras.co.uk/products/vaonis-carbon-fibre-tripod,Vaonis Carbon Fibre Tripod,,185686,Tripod,"tripods, Vaonis",Vaonis,249.00,,Unknown,,"If you rely on a stable base and flexible alignment for your work, then this tripod offers the perfect combination of lightness and load capacity. The carbon fibre construction significantly reduces weight without sacrificing stability. This ensures your setup stays reliably in position even in changing conditions. Stability on the Go The three extendable leg segments can be independently adjusted and locked at various angles. This allows you to quickly respond to uneven surfaces and reach the desired height. The closed length makes it easy to transport without compromising functionality. Flexible Alignment With a maximum height of 91 cm, you can reach even higher perspectives. At the same time, the tripod remains compact enough for easy storage. The combination of low weight and high payload makes it a practical solution for many applications – whether for smart telescopes or other devices requiring precise alignment. Features: Supports devices up to 14 kg while remaining stable in position Weighs only 900 g and is easy to transport Legs consist of three extendable segments for variable heights Leg angles can be adjusted to 23°, 55°, or 80° depending on the surface Reaches a maximum height of 91 cm for elevated perspectives Starts at a minimum height of 10.5 cm for ground-level shots Folds down to 43 cm for space-saving storage Top mount with 3/8-inch screw for common astronomical devices including brackets, ball heads, and advanced tracking systems Compatible with all models of the Vespera series Includes a padded bag with a shoulder strap for transport Made of high-density carbon fibre for low-vibration stability",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW1.jpg?v=1772076746,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW1.jpg?v=1772076746 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW3.jpg?v=1772077021 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW4.jpg?v=1772077021 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW2.jpg?v=1772076746,2026-02-26T03:37:00+00:00
https://hdewcameras.co.uk,15711910396229,https://hdewcameras.co.uk/products/vaonis-vespera-adjustable-tripod,Vaonis Vespera Adjustable Tripod,,125486,Tripod,"tripods, Vaonis",Vaonis,129.00,,Unknown,,"Reach new heights with the adjustable Vespera tripod - This extendable tripod is the ideal accessory for setting up your observation station in uneven terrain or on uneven ground. It allows you to overcome small obstacles such as a low wall or a bush. Features: The tripod legs can be screwed on and off at the base, so they fit easily into your Vespera backpack Ideal for rough terrain / uneven ground Easy to assemble and adjust Better stability Maximum height: 30 cm Height (legs retracted): 18.5 cm Maximum width (legs extended) 50 cm Connection mounting: 3/8-inch threaded bolt Weight: 620 g Colour: black",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW1.jpg?v=1772076746,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW1.jpg?v=1772076746 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW4.jpg?v=1772077021 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW3.jpg?v=1772077021 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Adjustable-Tripod_HDEW2.jpg?v=1772076746,2026-02-26T03:32:24+00:00
https://hdewcameras.co.uk,15711910003013,https://hdewcameras.co.uk/products/vaonis-vespera-standard-tripod,Vaonis Vespera Standard Tripod,,125479,Tripod,"tripods, Vaonis",Vaonis,99.00,,Unknown,,"This tripod is the ideal accessory for setting up your observation station on uneven terrain or uneven ground. It allows you to overcome small obstacles such as low walls or bushes. Features: This tripod is the ideal accessory for setting up your observation station on uneven terrain or uneven ground. It allows to overcome small obstacles such as low walls or bushes The tripod legs can be screwed on and off at the base, so you can easily fit them into your Vespera backpack. The slim design of the mount weighs only 620 grams Easy to assemble and adjust Connection mounting: 3/8-inch threaded bolt Maximum height: 17.5 cm Weight: 470 g Colour: black",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Standard-Tripod_HDEW3.jpg?v=1772076313,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Standard-Tripod_HDEW3.jpg?v=1772076313 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Standard-Tripod_HDEW2.jpg?v=1772076314 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Standard-Tripod_HDEW1.jpg?v=1772076313,2026-02-26T03:27:04+00:00
https://hdewcameras.co.uk,15711906496837,https://hdewcameras.co.uk/products/vaonis-vespera-backpack,Vaonis Vespera Backpack,,125493,Telescope Bag,"bags, bags-cases-housing",Vaonis,159.00,,Unknown,,"Protect your station The backpack is made of a soft material that is rain, dust and wear-resistant. The case of Vespera is protected from bumps and scratches thanks to foam padding on the entire surface of the bag and a fully padded interior. The compartments and numerous pockets prevent the accessories from rubbing at the observation station. Storage space for all your accessories The Vaonis designed Vespera backpack offers plenty of storage space for your observation station and its accessories: tripod, charger, filter, tablet, mobile phone, spare battery, etc. Comfort when carrying the telescope - The back plate is reinforced to provide more comfort when carrying. The shoulder straps are padded and lined with mesh fabric to allow for better ventilation when you carry the backpack on your back for a long time or in high temperatures. Features: External storage: 1 side pocket on the front of the bag to store a tablet or laptop Interior storage: 2 pockets, 1 with zip on the flap of the backpack, 1 compartment for your vespera, 1 removable accessory compartment with 3 compartments Dimensions (H x W x D): 45 x 30 x 17 cm Material: 100% polyester Colour: black / grey Weight: 1.05 kg",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Backpack_HDEW1.jpg?v=1772075684,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Backpack_HDEW1.jpg?v=1772075684 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Backpack_HDEW5.jpg?v=1772075684 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Backpack_HDEW4.jpg?v=1772075685 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Backpack_HDEW3.jpg?v=1772075684 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_Backpack_HDEW2.jpg?v=1772075685,2026-02-26T03:17:20+00:00
https://hdewcameras.co.uk,15711896404293,https://hdewcameras.co.uk/products/vaonis-hestia-ultimate-pack-smart-telescope,Vaonis Hestia Ultimate Pack Smart Telescope,,125458,Telescope,"Telescope, Vaonis",Vaonis,299.00,,Unknown,,"Turn your smartphone into an intelligent telescope - Experience the beauty of the sky day and night with the Ultimate Pack. This extended set includes the Hestia telescope, a hard case and essential accessories for daytime observation as well as a tripod. Ideal for those who want to deepen their astronomical interests and explore the wonders of the sky. Features: Smartphone compatibility: Works with all common smartphone sizes (customisable) Simple operation: No complex settings required, just put on your smartphone and get started Optics: Six lenses in three groups for clear and sharp images Lightweight and portable: Ideal for travelling and spontaneous observations User-friendly app: Guides you step by step through the observation process Versatility: Suitable for observing the sun, moon and deep space objects Magnetic attachment: Secure hold for your smartphone High-quality materials: Robust and durable design Magnification: 25x Field of view: 1.8 degrees Lens: 30 mm Innovative technology: Utilises your smartphone's camera for impressive shots Supports JPEG and TIFF Tripod thread: 3/8’ Accessories included: Hestia Smart telescope, tripod, solar filter, solar pointer, transport case, sun visor Dimensions: 17 x 24 x 5.5 cm Weight: approx. 850 g",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Ultimate-Pack_HDEW5.jpg?v=1772075183,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Ultimate-Pack_HDEW5.jpg?v=1772075183 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Ultimate-Pack_HDEW3.jpg?v=1772075311 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Ultimate-Pack_HDEW4.jpg?v=1772075311 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Ultimate-Pack_HDEW2.jpg?v=1772075183 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Ultimate-Pack_HDEW1.jpg?v=1772075183,2026-02-26T03:08:30+00:00
https://hdewcameras.co.uk,15711887753541,https://hdewcameras.co.uk/products/vaonis-hestia-solar-pack-smart-telescope,Vaonis Hestia Solar Pack Smart Telescope,,125451,Telescope,"Telescope, Vaonis",Vaonis,249.00,,Unknown,,"Turn your smartphone into a smart telescope - Experience the beauty of the sky by day and night with the Solar Pack. This extended kit includes the Hestia device, a hard case and essential accessories for day observation. Ideal for anyone who wants to deepen their astronomical interests and explore heavenly wonders. Solar Pack: with accessories for daytime observation and solar viewing Smartphone compatibility: works with all common smartphone sizes (individually adjustable) Easy operation: no complex settings required, simply place your smartphone on it and start observing Optics: six lenses in three groups for clear and sharp images Lightweight and portable: ideal for travel and spontaneous observations User‑friendly app: guides you step by step through the observation Versatility: suitable for observing the Sun, Moon, and deep‑space objects Magnetic mounting: secure hold for your smartphone High‑quality materials: robust and durable design Magnification: 25x Field of view: 1.8 degrees Lens: 30 mm Innovative technology: uses your smartphone’s camera for impressive captures Supports JPEG and TIFF Tripod thread: 3/8"" Included accessories: Hestia smart telescope, solar filter, solar pointer, carrying case, sunshade Dimensions: 17 × 24 × 5.5 cm Weight: approx. 850 g",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Solar_Pack_Telescope_HDEW1.jpg?v=1772074779,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Solar_Pack_Telescope_HDEW1.jpg?v=1772074779 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Solar_Pack_Telescope_HDEW5.jpg?v=1772074778 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Solar_Pack_Telescope_HDEW4.jpg?v=1772074779 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Solar_Pack_Telescope_HDEW3.jpg?v=1772074779 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Hestia_Solar_Pack_Telescope_HDEW2.jpg?v=1772074779,2026-02-26T03:01:56+00:00
https://hdewcameras.co.uk,15711883264325,https://hdewcameras.co.uk/products/vaonis-vespera-ii-x-edition-telescope,Vaonis Vespera II X Edition Telescope,,200673,Telescope,"portable-devices, Telescope, Vaonis",Vaonis,1999.00,,Unknown,,"The Vespera II X Edition is an intelligent telescope with a transparent housing. This allows you to see the precise mechanics and refined optics at work, as they are the foundation for perfect astrophotography. Thoughtful Precision The drive system with worm gear, bronze worm wheel, and spring preload ensures even and temperature-stable tracking. The one-piece aluminium housing provides shock resistance and permanent alignment. An integrated cast iron weight reduces motor load and vibration. Thanks to the clutch system, you can manually adjust without endangering the drive system. Optical Excellence The four-lens apochromatic lens with S-FPL52 glass and integrated field corrector ensures sharpness to the edge. The black anodized tube suppresses reflections and maximizes contrast. The intelligent temperature control with built-in dew heater, humidity sensors, and passive cooling around the sensor ensures optimal conditions. Advanced Software With CovalENS, you can create live mosaic images up to 24 MP ultra-wide panoramas. PerseverENS enables seamless stacking over multiple nights for detailed deep-sky images. LumENS is your AI-powered real-time astronomy companion. Additionally, there are six other embedded technologies working in the background to provide the smoothest and most error-free astrophotography experience. Features: Worm gear with bronze worm wheel and spring preload for even and temperature-stable tracking One-piece aluminium housing for shock resistance and permanent alignment Integrated cast iron weight reduces motor load and vibration Clutch system allows manual adjustment without risk to the drive system Four-lens apochromatic lens with S-FPL52 glass and integrated field corrector for sharpness to the edge Black anodized tube suppresses reflections and maximizes contrast Intelligent temperature control with built-in dew heater, humidity sensors, and passive cooling around the sensor CovalENS enables live mosaic images up to 24 MP ultra-wide panoramas PerseverENS enables seamless stacking over multiple nights for detailed deep-sky images LumENS is your AI-powered real-time astronomy companion Six other embedded technologies work in the background for a smooth astrophotography experience Technical Specifications: Aperture: 50 mm Focal length: 250 mm F/D: 5 Refined field corrector Sensor: Sony IMX 585 (colour) Resolution: 3840 x 2160 (8.3 MP) Format: 1/1.2” Size: 11.2 x 6.3 mm Pixel size: 2.9 μm Native image resolution: 8.3 MP Maximum resolution with CovalENS: 24 MP Native field of view: 2.5° x 1.4° Maximum field of view with CovalENS: 4.33° x 2.43° Detail resolution: 2.39 arcseconds/pixel Internal memory: 25 GB Pre-stacked image formats: TIFF 16 bit Battery life: 4 hours Dimensions (W x H x D): 48 x 20 x 9 cm Weight: 5 kg Scope of delivery: Vespera II - X Edition Built-in hygrometer High-carbon tripod Robust hard shell case Note: The Vaonis LumENS app, an AI-powered astronomy companion, is available free of charge to all Vespera users and enables unprecedented interaction with their telescope. LumENS answers astronomical questions, explains currently observed celestial objects and provides comprehensive, educational content in real time. Users can speak or type - LumENS listens, responds and informs.",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_II_X_Edition_HDEW4.jpg?v=1772074257,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_II_X_Edition_HDEW4.jpg?v=1772074257 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_II_X_Edition_HDEW3.jpg?v=1772074257 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_II_X_Edition_HDEW2.jpg?v=1772074257 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Vespera_II_X_Edition_HDEW1.jpg?v=1772074257,2026-02-26T02:53:26+00:00
https://hdewcameras.co.uk,15711878512965,https://hdewcameras.co.uk/products/vaonis-vespera-solar-filter,Vaonis Vespera Solar Filter,,125528,Lens Filter,"filters, Vaonis",Vaonis,159.00,,Unknown,,"Photograph the sun with Vespera - The sun mode allows you to observe the sun in near real-time using the live display (continuous display of photos with an exposure time of 250μs). Take photos at any time using the ""Observation"" tab of the mobile Singularity app. Take multiple shots at different times of the day, week or month and compare your photos. Experience how the sun’s activity changes with the appearance or disappearance of sunspots. These can have a lifetime of several days, more rarely several weeks. Watch safely The filter consists of a metallized film with darkening effect. It reduces the amount of light and allows you to safely observe the sun for your instrument. The solar mode of the Vaonis Singularity app guides you through every step of your adventure to ensure that observation runs smoothly and you and your instrument are safe. Note: To use the solar mode, your instrument must have been used at least once at night for the sun alignment to work. Features: Compatibility: Specially designed for the Vespera telescope Safety feature: Reduces the amount of light for safe sun observation Material: metallized foil, plastic Function: observation of sun spots and solar activity Safety feature: Reduces the amount of light for safe sun observation Special feature: Allows near-real-time observation of the sun via the Singularity app Dimensions: Depth: 6 mm, width: 78 mm Colour: black Weight: 10 g",https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Solar-filter_HDEW1.jpg?v=1772073837,https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Solar-filter_HDEW1.jpg?v=1772073837 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Solar-filter_HDEW3.jpg?v=1772073837 | https://cdn.shopify.com/s/files/1/0955/2409/4277/files/Vaonis_Solar-filter_HDEW2.jpg?v=1772073838,2026-02-26T02:46:55+00:00
